episode_id,station_id,start_hour,end_hour,duration_hours,binary_fault,label_state,mechanisms,components,fired_channels,period
v2_003782,INUQAT10,2026-04-23 14:00:00+00:00,2026-04-23 14:00:00+00:00,1,0,benign,,,,april_may
v2_003783,INUQAT10,2026-04-24 10:00:00+00:00,2026-04-24 11:00:00+00:00,2,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,april_may
v2_003784,INUQAT10,2026-04-24 16:00:00+00:00,2026-04-24 16:00:00+00:00,1,0,benign,,,,april_may
v2_003785,INUQAT10,2026-04-25 13:00:00+00:00,2026-04-25 14:00:00+00:00,2,0,benign,,,,april_may
v2_003786,INUQAT10,2026-04-25 15:00:00+00:00,2026-04-25 15:00:00+00:00,1,0,benign,,,,april_may
v2_003787,INUQAT10,2026-04-25 16:00:00+00:00,2026-04-25 16:00:00+00:00,1,0,benign,,,,april_may
v2_003788,INUQAT10,2026-04-26 17:00:00+00:00,2026-04-26 17:00:00+00:00,1,1,fault,spike_impossible,barometer,spike_impossible=pressure_trend_hpa,april_may
v2_003789,INUQAT10,2026-04-27 14:00:00+00:00,2026-04-27 15:00:00+00:00,2,0,benign,,,,april_may
v2_003790,INUQAT10,2026-04-27 16:00:00+00:00,2026-04-27 16:00:00+00:00,1,0,benign,,,,april_may
v2_003791,INUQAT10,2026-04-27 17:00:00+00:00,2026-04-27 18:00:00+00:00,2,0,benign,,,,april_may
v2_003792,INUQAT10,2026-04-27 21:00:00+00:00,2026-04-27 22:00:00+00:00,2,0,benign,,,,april_may
v2_003793,INUQAT10,2026-04-29 23:00:00+00:00,2026-04-29 23:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_003794,INUQAT10,2026-04-30 03:00:00+00:00,2026-04-30 03:00:00+00:00,1,0,benign,,,,april_may
v2_003795,INUQAT10,2026-05-01 10:00:00+00:00,2026-05-01 16:00:00+00:00,7,1,fault,statistical_anomaly,anemometer,statistical_anomaly=windspeed_avg_kmh,april_may
v2_003796,INUQAT10,2026-05-01 18:00:00+00:00,2026-05-01 18:00:00+00:00,1,0,benign,,,,april_may
v2_003797,INUQAT10,2026-05-01 20:00:00+00:00,2026-05-01 22:00:00+00:00,3,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_003798,INUQAT10,2026-05-02 10:00:00+00:00,2026-05-02 11:00:00+00:00,2,0,benign,,,,april_may
v2_003799,INUQAT10,2026-05-03 00:00:00+00:00,2026-05-03 00:00:00+00:00,1,0,benign,,,,april_may
v2_003800,INUQAT10,2026-05-03 10:00:00+00:00,2026-05-03 11:00:00+00:00,2,0,benign,,,,april_may
v2_003801,INUQAT10,2026-05-04 09:00:00+00:00,2026-05-04 11:00:00+00:00,3,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,april_may
v2_003802,INUQAT10,2026-05-05 09:00:00+00:00,2026-05-05 11:00:00+00:00,3,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,april_may
v2_003803,INUQAT10,2026-05-06 10:00:00+00:00,2026-05-06 18:00:00+00:00,9,1,fault,statistical_anomaly,thermo_hygrometer,statistical_anomaly=temp_high_c+temp_low_c,april_may
v2_003804,INUQAT10,2026-05-07 12:00:00+00:00,2026-05-07 12:00:00+00:00,1,0,benign,,,,april_may
v2_003805,INUQAT10,2026-05-08 08:00:00+00:00,2026-05-08 10:00:00+00:00,3,1,fault,statistical_anomaly,thermo_hygrometer,statistical_anomaly=temp_high_c+temp_low_c,april_may
v2_003806,INUQAT10,2026-05-09 22:00:00+00:00,2026-05-09 22:00:00+00:00,1,0,benign,,,,april_may
v2_003807,INUQAT10,2026-05-10 13:00:00+00:00,2026-05-10 13:00:00+00:00,1,0,benign,,,,april_may
v2_003808,INUQAT10,2026-05-11 10:00:00+00:00,2026-05-11 11:00:00+00:00,2,0,benign,,,,april_may
v2_003809,INUQAT10,2026-05-12 08:00:00+00:00,2026-05-12 08:00:00+00:00,1,1,fault,statistical_anomaly,thermo_hygrometer,statistical_anomaly=temp_high_c,april_may
v2_003810,INUQAT10,2026-05-13 08:00:00+00:00,2026-05-13 08:00:00+00:00,1,0,benign,,,,april_may
v2_003811,INUQAT10,2026-05-13 18:00:00+00:00,2026-05-13 18:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_003812,INUQAT10,2026-05-14 10:00:00+00:00,2026-05-14 10:00:00+00:00,1,0,benign,,,,april_may
v2_003813,INUQAT10,2026-05-14 21:00:00+00:00,2026-05-14 21:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_003814,INUQAT10,2026-05-15 06:00:00+00:00,2026-05-15 06:00:00+00:00,1,0,benign,,,,april_may
v2_003815,INUQAT10,2026-05-15 10:00:00+00:00,2026-05-15 13:00:00+00:00,4,1,fault,statistical_anomaly,thermo_hygrometer,statistical_anomaly=temp_avg_c+temp_high_c+temp_low_c,april_may
v2_003816,INUQAT10,2026-05-16 10:00:00+00:00,2026-05-16 11:00:00+00:00,2,0,benign,,,,april_may
v2_003817,INUQAT10,2026-05-16 12:00:00+00:00,2026-05-16 12:00:00+00:00,1,0,benign,,,,april_may
v2_003818,INUQAT10,2026-05-16 23:00:00+00:00,2026-05-16 23:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_003819,INUQAT10,2026-05-17 01:00:00+00:00,2026-05-17 01:00:00+00:00,1,1,fault,spike_impossible,barometer,spike_impossible=pressure_trend_hpa,april_may
v2_003820,INUQAT10,2026-05-17 05:00:00+00:00,2026-05-17 06:00:00+00:00,2,1,fault,spike_impossible,barometer,spike_impossible=pressure_trend_hpa,april_may
v2_003821,INUQAT10,2026-05-17 07:00:00+00:00,2026-05-17 07:00:00+00:00,1,0,benign,,,,april_may
v2_003822,INUQAT10,2026-05-17 08:00:00+00:00,2026-05-17 10:00:00+00:00,3,1,fault,spike_impossible|statistical_anomaly,barometer,spike_impossible=pressure_trend_hpa|statistical_anomaly=pressure_trend_hpa,april_may
v2_003823,INUQAT10,2026-05-17 11:00:00+00:00,2026-05-17 11:00:00+00:00,1,0,benign,,,,april_may
v2_003824,INUQAT10,2026-05-17 16:00:00+00:00,2026-05-17 16:00:00+00:00,1,0,benign,,,,april_may
v2_003825,INUQAT10,2026-05-19 10:00:00+00:00,2026-05-19 10:00:00+00:00,1,0,benign,,,,april_may
v2_003826,INUQAT10,2026-05-20 10:00:00+00:00,2026-05-20 11:00:00+00:00,2,0,benign,,,,april_may
v2_003827,INUQAT10,2026-05-21 10:00:00+00:00,2026-05-21 11:00:00+00:00,2,0,benign,,,,april_may
v2_003828,INUQAT10,2026-05-22 10:00:00+00:00,2026-05-22 11:00:00+00:00,2,0,benign,,,,april_may
v2_003829,INUQAT10,2026-05-23 10:00:00+00:00,2026-05-23 11:00:00+00:00,2,0,benign,,,,april_may
v2_003830,INUQAT10,2026-05-25 10:00:00+00:00,2026-05-25 11:00:00+00:00,2,0,benign,,,,april_may
v2_003831,INUQAT10,2026-05-26 10:00:00+00:00,2026-05-26 10:00:00+00:00,1,0,benign,,,,april_may
v2_003832,INUQAT10,2026-05-27 10:00:00+00:00,2026-05-27 10:00:00+00:00,1,0,benign,,,,april_may
v2_003833,INUQAT10,2026-05-27 11:00:00+00:00,2026-05-27 11:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_003834,INUQAT10,2026-05-27 16:00:00+00:00,2026-05-27 16:00:00+00:00,1,0,benign,,,,april_may
v2_003835,INUQAT10,2026-05-28 17:00:00+00:00,2026-05-28 17:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_003836,INUQAT10,2026-05-30 09:00:00+00:00,2026-05-30 09:00:00+00:00,1,1,fault,spike_impossible,barometer,spike_impossible=pressure_trend_hpa,april_may
v2_003837,INUQAT10,2026-06-01 04:00:00+00:00,2026-06-01 04:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,june
v2_003838,INUQAT10,2026-06-03 07:00:00+00:00,2026-06-03 16:00:00+00:00,10,1,fault,statistical_anomaly,light_uv|thermo_hygrometer,statistical_anomaly=temp_avg_c+temp_high_c+temp_low_c+uv_high,june
v2_003839,INUQAT10,2026-06-04 13:00:00+00:00,2026-06-04 13:00:00+00:00,1,0,benign,,,,june
v2_003840,INUQAT10,2026-06-04 21:00:00+00:00,2026-06-04 21:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,june
v2_003841,INUQAT10,2026-06-07 12:00:00+00:00,2026-06-07 12:00:00+00:00,1,0,benign,,,,june
v2_003842,INUQAT10,2026-06-08 08:00:00+00:00,2026-06-08 08:00:00+00:00,1,0,benign,,,,june
v2_003843,INUQAT10,2026-06-09 14:00:00+00:00,2026-06-09 14:00:00+00:00,1,0,benign,,,,june
v2_003844,INUQAT10,2026-06-10 13:00:00+00:00,2026-06-10 13:00:00+00:00,1,0,benign,,,,june
v2_003845,INUQAT10,2026-06-11 10:00:00+00:00,2026-06-11 10:00:00+00:00,1,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,june
v2_003846,INUQAT10,2026-06-12 09:00:00+00:00,2026-06-12 11:00:00+00:00,3,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,june
v2_003847,INUQAT10,2026-06-13 09:00:00+00:00,2026-06-13 11:00:00+00:00,3,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,june
v2_003848,INUQAT10,2026-06-14 10:00:00+00:00,2026-06-14 11:00:00+00:00,2,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,june
v2_003849,INUQAT10,2026-06-15 09:00:00+00:00,2026-06-15 11:00:00+00:00,3,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,june
v2_003850,INUQAT10,2026-06-16 10:00:00+00:00,2026-06-16 10:00:00+00:00,1,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,june
v2_003851,INUQAT10,2026-06-16 12:00:00+00:00,2026-06-16 13:00:00+00:00,2,0,benign,,,,june
v2_003852,INUQAT10,2026-06-17 10:00:00+00:00,2026-06-17 11:00:00+00:00,2,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,june
v2_003853,INUQAT10,2026-06-17 12:00:00+00:00,2026-06-17 12:00:00+00:00,1,0,benign,,,,june
v2_003854,INUQAT10,2026-06-18 09:00:00+00:00,2026-06-18 11:00:00+00:00,3,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,june
v2_003855,INUQAT10,2026-06-19 10:00:00+00:00,2026-06-19 11:00:00+00:00,2,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,june
v2_003856,INUQAT10,2026-06-19 17:00:00+00:00,2026-06-19 17:00:00+00:00,1,0,benign,,,,june
v2_003857,INUQAT10,2026-06-20 10:00:00+00:00,2026-06-20 11:00:00+00:00,2,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,june
v2_003858,INUQAT10,2026-06-20 16:00:00+00:00,2026-06-20 16:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,june
v2_003859,INUQAT10,2026-06-22 10:00:00+00:00,2026-06-22 10:00:00+00:00,1,1,fault,spike_impossible|statistical_anomaly,barometer|light_uv,spike_impossible=pressure_trend_hpa|statistical_anomaly=uv_high,june
v2_003860,INUQAT10,2026-06-23 12:00:00+00:00,2026-06-23 12:00:00+00:00,1,0,benign,,,,june
v2_003861,INUQAT10,2026-06-24 10:00:00+00:00,2026-06-24 10:00:00+00:00,1,0,benign,,,,june
v2_003862,INUQAT10,2026-06-24 13:00:00+00:00,2026-06-24 13:00:00+00:00,1,1,fault,statistical_anomaly,anemometer,statistical_anomaly=windgust_high_kmh+windspeed_high_kmh,june
v2_003863,INUQAT10,2026-06-25 08:00:00+00:00,2026-06-25 08:00:00+00:00,1,1,fault,spike_impossible,barometer,spike_impossible=pressure_trend_hpa,june
v2_003864,INUQAT10,2026-06-25 09:00:00+00:00,2026-06-25 12:00:00+00:00,4,1,fault,statistical_anomaly,thermo_hygrometer,statistical_anomaly=temp_low_c,june
v2_003865,INUQAT10,2026-06-25 17:00:00+00:00,2026-06-25 17:00:00+00:00,1,1,fault,spike_impossible,barometer,spike_impossible=pressure_trend_hpa,june
v2_003866,INUQAT10,2026-06-28 04:00:00+00:00,2026-06-28 05:00:00+00:00,2,0,benign,,,,june
v2_003867,INUQAT10,2026-06-28 07:00:00+00:00,2026-06-28 08:00:00+00:00,2,1,fault,spike_impossible,barometer,spike_impossible=pressure_trend_hpa,june
v2_003868,INUQAT10,2026-06-29 02:00:00+00:00,2026-06-29 03:00:00+00:00,2,1,fault,spike_impossible,barometer,spike_impossible=pressure_trend_hpa,june
v2_003869,INUQAT8,2025-10-09 10:00:00+00:00,2025-10-09 10:00:00+00:00,1,0,benign,,,,pre_april
v2_003870,INUQAT8,2025-10-09 11:00:00+00:00,2025-10-12 08:00:00+00:00,70,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_003871,INUQAT8,2025-10-18 23:00:00+00:00,2025-10-21 22:00:00+00:00,72,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_003872,INUQAT8,2025-10-20 04:00:00+00:00,2025-10-20 05:00:00+00:00,2,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_003873,INUQAT8,2025-10-22 23:00:00+00:00,2025-10-25 11:00:00+00:00,61,1,fault,stuck_flatline,anemometer,stuck_flatline=windspeed_avg_kmh,pre_april
v2_003874,INUQAT8,2025-10-25 14:00:00+00:00,2025-10-25 15:00:00+00:00,2,1,fault,statistical_anomaly,thermo_hygrometer,statistical_anomaly=temp_low_c,pre_april
v2_003875,INUQAT8,2025-10-26 13:00:00+00:00,2025-10-26 14:00:00+00:00,2,1,fault,statistical_anomaly,thermo_hygrometer,statistical_anomaly=temp_avg_c+temp_high_c+temp_low_c,pre_april
v2_003876,INUQAT8,2025-10-26 16:00:00+00:00,2025-10-26 16:00:00+00:00,1,1,fault,statistical_anomaly,thermo_hygrometer,statistical_anomaly=temp_high_c+temp_low_c,pre_april
v2_003877,INUQAT8,2025-11-17 13:00:00+00:00,2025-11-17 16:00:00+00:00,4,0,benign,,,,pre_april
v2_003878,INUQAT8,2025-11-18 14:00:00+00:00,2025-11-18 15:00:00+00:00,2,0,benign,,,,pre_april
v2_003879,INUQAT8,2025-11-24 05:00:00+00:00,2025-11-24 07:00:00+00:00,3,0,benign,,,,pre_april
v2_003880,INUQAT8,2025-11-25 13:00:00+00:00,2025-11-25 18:00:00+00:00,6,0,benign,,,,pre_april
v2_003881,INUQAT8,2025-11-30 06:00:00+00:00,2025-11-30 07:00:00+00:00,2,0,benign,,,,pre_april
v2_003882,INUQAT8,2025-12-03 08:00:00+00:00,2025-12-03 08:00:00+00:00,1,0,benign,,,,pre_april
v2_003883,INUQAT8,2025-12-03 18:00:00+00:00,2025-12-03 18:00:00+00:00,1,0,benign,,,,pre_april
v2_003884,INUQAT8,2025-12-05 14:00:00+00:00,2025-12-05 14:00:00+00:00,1,0,benign,,,,pre_april
v2_003885,INUQAT8,2025-12-08 10:00:00+00:00,2025-12-08 10:00:00+00:00,1,0,benign,,,,pre_april
v2_003886,INUQAT8,2025-12-09 11:00:00+00:00,2025-12-09 11:00:00+00:00,1,0,benign,,,,pre_april
v2_003887,INUQAT8,2025-12-09 21:00:00+00:00,2025-12-09 21:00:00+00:00,1,0,benign,,,,pre_april
v2_003888,INUQAT8,2025-12-16 03:00:00+00:00,2025-12-16 03:00:00+00:00,1,0,benign,,,,pre_april
v2_003889,INUQAT8,2026-01-07 14:00:00+00:00,2026-01-07 14:00:00+00:00,1,0,benign,,,,pre_april
v2_003890,INUQAT8,2026-01-09 03:00:00+00:00,2026-01-09 07:00:00+00:00,5,0,benign,,,,pre_april
v2_003891,INUQAT8,2026-01-13 05:00:00+00:00,2026-01-13 07:00:00+00:00,3,0,benign,,,,pre_april
v2_003892,INUQAT8,2026-01-24 14:00:00+00:00,2026-01-24 16:00:00+00:00,3,0,benign,,,,pre_april
v2_003893,INUQAT8,2026-01-26 11:00:00+00:00,2026-01-26 14:00:00+00:00,4,1,fault,statistical_anomaly,anemometer,statistical_anomaly=windspeed_avg_kmh,pre_april
v2_003894,INUQAT8,2026-01-31 12:00:00+00:00,2026-01-31 20:00:00+00:00,9,1,fault,statistical_anomaly,anemometer,statistical_anomaly=windgust_high_kmh+windspeed_avg_kmh,pre_april
v2_003895,INUQAT8,2026-02-01 02:00:00+00:00,2026-02-01 02:00:00+00:00,1,0,benign,,,,pre_april
v2_003896,INUQAT8,2026-02-01 09:00:00+00:00,2026-02-01 09:00:00+00:00,1,0,benign,,,,pre_april
v2_003897,INUQAT8,2026-02-01 10:00:00+00:00,2026-02-01 13:00:00+00:00,4,0,benign,,,,pre_april
v2_003898,INUQAT8,2026-02-12 13:00:00+00:00,2026-02-12 13:00:00+00:00,1,0,benign,,,,pre_april
v2_003899,INUQAT8,2026-02-12 15:00:00+00:00,2026-02-12 15:00:00+00:00,1,0,benign,,,,pre_april
v2_003900,INUQAT8,2026-02-14 02:00:00+00:00,2026-02-14 14:00:00+00:00,13,0,benign,,,,pre_april
v2_003901,INUQAT8,2026-02-15 11:00:00+00:00,2026-02-15 14:00:00+00:00,4,0,benign,,,,pre_april
v2_003902,INUQAT8,2026-02-17 13:00:00+00:00,2026-02-17 14:00:00+00:00,2,1,fault,statistical_anomaly,anemometer,statistical_anomaly=windspeed_avg_kmh,pre_april
v2_003903,INUQAT8,2026-03-06 07:00:00+00:00,2026-03-06 07:00:00+00:00,1,0,benign,,,,pre_april
v2_003904,INUQAT8,2026-03-09 15:00:00+00:00,2026-03-09 15:00:00+00:00,1,0,benign,,,,pre_april
v2_003905,INUQAT8,2026-03-10 15:00:00+00:00,2026-03-10 15:00:00+00:00,1,0,benign,,,,pre_april
v2_003906,INUQAT8,2026-03-11 10:00:00+00:00,2026-03-11 10:00:00+00:00,1,0,benign,,,,pre_april
v2_003907,INUQAT8,2026-03-11 13:00:00+00:00,2026-03-11 16:00:00+00:00,4,0,benign,,,,pre_april
v2_003908,INUQAT8,2026-03-11 18:00:00+00:00,2026-03-11 18:00:00+00:00,1,0,benign,,,,pre_april
v2_003909,INUQAT8,2026-03-14 03:00:00+00:00,2026-03-14 03:00:00+00:00,1,0,benign,,,,pre_april
v2_003910,INUQAT8,2026-03-15 23:00:00+00:00,2026-03-15 23:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,pre_april
v2_003911,INUQAT8,2026-03-16 00:00:00+00:00,2026-03-16 02:00:00+00:00,3,0,benign,,,,pre_april
v2_003912,INUQAT8,2026-03-16 04:00:00+00:00,2026-03-16 22:00:00+00:00,19,0,benign,,,,pre_april
v2_003913,INUQAT8,2026-03-16 17:00:00+00:00,2026-03-16 18:00:00+00:00,2,0,benign,,,,pre_april
v2_003914,INUQAT8,2026-03-16 21:00:00+00:00,2026-03-16 21:00:00+00:00,1,0,benign,,,,pre_april
v2_003915,INUQAT8,2026-03-16 22:00:00+00:00,2026-03-16 22:00:00+00:00,1,0,benign,,,,pre_april
v2_003916,INUQAT8,2026-03-16 23:00:00+00:00,2026-03-17 02:00:00+00:00,4,0,benign,,,,pre_april
v2_003917,INUQAT8,2026-03-17 06:00:00+00:00,2026-03-17 22:00:00+00:00,17,0,benign,,,,pre_april
v2_003918,INUQAT8,2026-04-01 14:00:00+00:00,2026-04-01 14:00:00+00:00,1,0,benign,,,,april_may
v2_003919,INUQAT8,2026-04-01 15:00:00+00:00,2026-04-01 15:00:00+00:00,1,0,benign,,,,april_may
v2_003920,INUQAT8,2026-04-02 10:00:00+00:00,2026-04-02 10:00:00+00:00,1,0,benign,,,,april_may
v2_003921,INUQAT8,2026-04-02 12:00:00+00:00,2026-04-02 12:00:00+00:00,1,0,benign,,,,april_may
v2_003922,INUQAT8,2026-04-02 13:00:00+00:00,2026-04-02 13:00:00+00:00,1,0,benign,,,,april_may
v2_003923,INUQAT8,2026-04-06 14:00:00+00:00,2026-04-06 14:00:00+00:00,1,1,fault,spike_impossible,barometer,spike_impossible=pressure_trend_hpa,april_may
v2_003924,INUQAT8,2026-04-11 10:00:00+00:00,2026-04-11 12:00:00+00:00,3,0,benign,,,,april_may
v2_003925,INUQAT8,2026-04-12 01:00:00+00:00,2026-04-12 09:00:00+00:00,9,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_max_hpa,april_may
v2_003926,INUQAT8,2026-04-12 09:00:00+00:00,2026-04-12 09:00:00+00:00,1,0,benign,,,,april_may
v2_003927,INUQAT8,2026-04-12 12:00:00+00:00,2026-04-12 16:00:00+00:00,5,0,benign,,,,april_may
v2_003928,INUQAT8,2026-04-16 10:00:00+00:00,2026-04-16 10:00:00+00:00,1,0,benign,,,,april_may
v2_003929,INUQAT8,2026-04-16 11:00:00+00:00,2026-04-16 11:00:00+00:00,1,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,april_may
v2_003930,INUQAT8,2026-04-17 10:00:00+00:00,2026-04-17 10:00:00+00:00,1,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,april_may
v2_003931,INUQAT8,2026-04-24 10:00:00+00:00,2026-04-24 11:00:00+00:00,2,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,april_may
v2_003932,INUQAT8,2026-04-26 12:00:00+00:00,2026-04-26 12:00:00+00:00,1,0,benign,,,,april_may
v2_003933,INUQAT8,2026-04-30 01:00:00+00:00,2026-04-30 01:00:00+00:00,1,0,benign,,,,april_may
v2_003934,INUQAT8,2026-04-30 03:00:00+00:00,2026-04-30 03:00:00+00:00,1,0,benign,,,,april_may
v2_003935,INUQAT8,2026-04-30 11:00:00+00:00,2026-04-30 11:00:00+00:00,1,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,april_may
v2_003936,INUQAT8,2026-05-01 10:00:00+00:00,2026-05-01 10:00:00+00:00,1,0,benign,,,,april_may
v2_003937,INUQAT8,2026-05-01 11:00:00+00:00,2026-05-01 11:00:00+00:00,1,0,benign,,,,april_may
v2_003938,INUQAT8,2026-05-01 14:00:00+00:00,2026-05-01 14:00:00+00:00,1,0,benign,,,,april_may
v2_003939,INUQAT8,2026-05-01 17:00:00+00:00,2026-05-01 20:00:00+00:00,4,0,benign,,,,april_may
v2_003940,INUQAT8,2026-05-02 10:00:00+00:00,2026-05-02 11:00:00+00:00,2,0,benign,,,,april_may
v2_003941,INUQAT8,2026-05-03 10:00:00+00:00,2026-05-03 11:00:00+00:00,2,0,benign,,,,april_may
v2_003942,INUQAT8,2026-05-04 10:00:00+00:00,2026-05-04 12:00:00+00:00,3,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,april_may
v2_003943,INUQAT8,2026-05-05 10:00:00+00:00,2026-05-05 11:00:00+00:00,2,0,benign,,,,april_may
v2_003944,INUQAT8,2026-05-06 09:00:00+00:00,2026-05-06 09:00:00+00:00,1,0,benign,,,,april_may
v2_003945,INUQAT8,2026-05-06 10:00:00+00:00,2026-05-06 15:00:00+00:00,6,1,fault,statistical_anomaly,thermo_hygrometer,statistical_anomaly=temp_high_c+temp_low_c,april_may
v2_003946,INUQAT8,2026-05-09 04:00:00+00:00,2026-05-09 04:00:00+00:00,1,0,benign,,,,april_may
v2_003947,INUQAT8,2026-05-09 10:00:00+00:00,2026-05-09 10:00:00+00:00,1,0,benign,,,,april_may
v2_003948,INUQAT8,2026-05-09 23:00:00+00:00,2026-05-09 23:00:00+00:00,1,1,fault,spike_impossible,barometer,spike_impossible=pressure_trend_hpa,april_may
v2_003949,INUQAT8,2026-05-10 05:00:00+00:00,2026-05-10 05:00:00+00:00,1,0,benign,,,,april_may
v2_003950,INUQAT8,2026-05-10 10:00:00+00:00,2026-05-10 10:00:00+00:00,1,0,benign,,,,april_may
v2_003951,INUQAT8,2026-05-11 10:00:00+00:00,2026-05-11 11:00:00+00:00,2,0,benign,,,,april_may
v2_003952,INUQAT8,2026-05-12 07:00:00+00:00,2026-05-12 07:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_003953,INUQAT8,2026-05-14 08:00:00+00:00,2026-05-14 08:00:00+00:00,1,0,benign,,,,april_may
v2_003954,INUQAT8,2026-05-15 01:00:00+00:00,2026-05-15 01:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_003955,INUQAT8,2026-05-15 11:00:00+00:00,2026-05-15 13:00:00+00:00,3,1,fault,statistical_anomaly,thermo_hygrometer,statistical_anomaly=temp_high_c+temp_low_c,april_may
v2_003956,INUQAT8,2026-05-17 03:00:00+00:00,2026-05-17 03:00:00+00:00,1,0,benign,,,,april_may
v2_003957,INUQAT8,2026-05-17 05:00:00+00:00,2026-05-17 05:00:00+00:00,1,1,fault,statistical_anomaly,barometer,statistical_anomaly=pressure_trend_hpa,april_may
v2_003958,INUQAT8,2026-05-17 07:00:00+00:00,2026-05-17 07:00:00+00:00,1,0,benign,,,,april_may
v2_003959,INUQAT8,2026-05-17 10:00:00+00:00,2026-05-17 10:00:00+00:00,1,0,borderline_review,,,,april_may
v2_003960,INUQAT8,2026-05-18 11:00:00+00:00,2026-05-18 11:00:00+00:00,1,0,benign,,,,april_may
v2_003961,INUQAT8,2026-05-20 11:00:00+00:00,2026-05-20 11:00:00+00:00,1,0,benign,,,,april_may
v2_003962,INUQAT8,2026-05-21 06:00:00+00:00,2026-05-21 06:00:00+00:00,1,0,benign,,,,april_may
v2_003963,INUQAT8,2026-05-21 11:00:00+00:00,2026-05-21 11:00:00+00:00,1,0,benign,,,,april_may
v2_003964,INUQAT8,2026-05-22 10:00:00+00:00,2026-05-22 11:00:00+00:00,2,0,benign,,,,april_may
v2_003965,INUQAT8,2026-05-23 10:00:00+00:00,2026-05-23 11:00:00+00:00,2,0,benign,,,,april_may
v2_003966,INUQAT8,2026-05-24 10:00:00+00:00,2026-05-24 11:00:00+00:00,2,0,benign,,,,april_may
v2_003967,INUQAT8,2026-05-26 11:00:00+00:00,2026-05-26 11:00:00+00:00,1,0,benign,,,,april_may
v2_003968,INUQAT8,2026-05-27 10:00:00+00:00,2026-05-27 11:00:00+00:00,2,0,benign,,,,april_may
v2_003969,INUQAT8,2026-05-28 11:00:00+00:00,2026-05-28 11:00:00+00:00,1,0,benign,,,,april_may
v2_003970,INUQAT8,2026-05-30 10:00:00+00:00,2026-05-30 11:00:00+00:00,2,0,benign,,,,april_may
v2_003971,INUQAT8,2026-05-31 11:00:00+00:00,2026-05-31 11:00:00+00:00,1,0,benign,,,,april_may
v2_003972,INUQAT8,2026-06-01 10:00:00+00:00,2026-06-01 11:00:00+00:00,2,1,fault,statistical_anomaly,light_uv,statistical_anomaly=uv_high,june
v2_003973,INUQAT8,2026-06-03 08:00:00+00:00,2026-06-03 12:00:00+00:00,5,1,fault,statistical_anomaly,light_uv|thermo_hygrometer,statistical_anomaly=temp_avg_c+temp_high_c+temp_low_c+uv_high,june
v2_003974,INUQAT8,2026-06-03 15:00:00+00:00,2026-06-03 16:00:00+00:00,2,1,fault,statistical_anomaly,thermo_hygrometer,statistical_anomaly=temp_avg_c+temp_high_c+temp_low_c,june
